validations_per_hour,validations_per_hour_predicted
457,828.08
514,705.96
410,636.26
339,782.76
493,794.59
604,779.11
515,707.82
827,830.93
1268,1298.71
1595,1720.0
1403,1460.44
1034,1019.07
585,647.45
485,461.72
398,420.02
145,71.28838095238095
21,79.882
79,41.34
680,513.32
1382,1285.0
1118,1187.85
963,874.09
813,691.6
641,548.82
868,732.9
923,783.42
1000,694.61
783,670.09
936,848.43
1505,1435.52
1904,1724.62
1575,1452.17
1030,1062.04
688,637.84
478,459.73
486,414.88
151,79.882
41,68.57504761904762
62,11.48
702,42.69
1321,81.43
1321,341.13
799,188.21
813,32.39
699,23.52
851,99.64
877,323.52
830,327.93
754,42.52
998,354.66
1390,362.0
1670,509.48
1558,417.08
1102,205.17
600,366.1
471,25.14
439,19.153333333333332
128,68.57504761904762
23,77.48771428571428
72,30.5
730,441.94
1249,990.29
1156,985.2
894,713.52
840,567.12
713,505.0
826,621.69
895,692.64
863,674.64
720,635.43
999,760.28
1507,1215.35
1694,1485.3
1505,1340.13
1265,1006.46
804,536.1
518,392.78
455,382.73
164,77.48771428571428
23,56.56071428571428
28,34.0
439,392.24
759,733.23
1022,841.04
674,723.2
568,612.64
581,532.58
722,624.15
882,780.76
749,796.91
735,647.14
758,663.91
805,876.99
813,867.65
876,805.75
696,665.75
464,490.09
376,395.8
577,455.11
172,56.56071428571428
33,41.85504761904762
9,41.85504761904762
37,24.29
173,162.3
376,199.28
390,208.81
290,154.43
299,156.13
368,155.29
368,170.01
388,422.4
411,416.74
401,204.14
397,257.28
548,436.66
665,559.68
487,572.66
452,457.82
436,413.48
320,156.3
136,103.44333333333333
106,41.85504761904762
56,28.636666666666667
665,407.95
1182,1097.4
826,1030.42
704,344.6
637,499.31
487,456.55
566,555.47
711,672.51
704,643.78
742,554.26
782,743.94
1145,1244.53
1582,1588.09
1487,1356.29
1010,978.12
617,530.49
457,385.3
429,83.08
133,51.97838095238094
26,47.509047619047614
68,35.21
608,436.76
1199,1195.28
961,1015.66
698,752.03
635,572.21
702,533.17
719,719.77
901,757.27
769,745.27
702,574.28
898,757.14
1559,1276.76
1640,1720.67
1589,1475.8
1123,1029.76
568,472.11
383,343.42
544,51.61
150,47.509047619047614
29,72.81171428571427
76,36.69666666666667
618,442.97
1230,1283.07
1142,1150.27
846,757.91
729,649.9
672,522.24
872,667.82
876,677.86
905,653.4
699,558.01
850,746.33
1378,1353.19
1892,1723.74
1706,1451.07
1103,1035.25
652,473.81
486,274.68
442,83.52666666666669
178,72.81171428571427
26,38.11904761904762
67,6.85
661,65.03
1480,68.4
1241,67.51
982,33.16
739,28.75
713,23.22
902,26.73
934,34.35
913,28.38
707,21.96
881,28.38
1457,366.51
1751,442.21
1766,346.93
1188,24.55
785,34.77
543,29.49
478,23.925
181,38.11904761904762
16,63.70171428571429
62,23.016666666666666
628,255.87
1366,791.59
1205,810.25
890,495.81
787,416.72
717,406.36
794,466.83
849,503.71
857,494.47
764,433.19
952,582.97
1596,1075.34
1652,1357.15
1515,1302.0
1148,794.04
649,422.8
512,23.2
482,24.36
183,63.70171428571429
45,53.42738095238094
39,27.94
365,77.27
743,665.68
981,742.81
725,515.46
552,406.19
511,404.68
744,485.59
899,671.72
702,557.83
711,460.71
642,468.58
792,737.69
931,722.44
749,692.41
670,453.63
413,383.71
412,128.6
470,402.14
180,53.42738095238094
19,46.90171428571429
5,46.90171428571429
25,24.4
148,184.54
339,359.38
354,372.01
308,167.77
281,219.55
324,181.93
389,392.92
341,426.7
353,421.55
369,393.09
454,397.04
458,503.73
660,646.52
596,621.34
463,460.11
434,422.98
382,157.46
227,109.22
122,46.90171428571429
